Auth Num,Longitude,Assigned,Inspected This Fiscal?,Authorization,Auth Type,Sector,Office,Last Inspected,IR Number,CPIX,Section,Primary Reason,Secondary Reason,Warning Follow-Up?,AMP Folllow-Up?,Rank,Workplan INS Qtr,25% Unique 4 yr?,Lat,Long,Last IR: Response,Autonumber,Nearest Municipality,Follow Up Date,Notes,High CPIX,Warning Follow-Up,Last IR - Recommended for Investigation,Last IR - Recommended for Order,Active Order,(Unique) Never Inspected,(Unique) Last Inspected before 2017-04-01,Last IR - Recommended AMP (but none initiated),AMP Final Detm'n Issued,Heavy Industry,Audit,PSP Priority,Authorizations - Name
100274,NA,O'Malley,Not Started,COAST IMPORT WRECKING LTD. doing business as COAST IMPORT AUTO SUPPLY,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.203052,-123.090547,NA,1360,Richmond,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100274 - COAST IMPORT WRECKING LTD. doing business as COAST IMPORT AUTO SUPPLY
100278,-117.8404,Story,Complete,"THE OWNERS, STRATA PLAN EPS517",Municipal Wastewater Regulation,Municipal Sewage Management,Nelson,1970-01-01,148838,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,50.66258,-117.8404,Warning Codes and Regs,1361,Nakusp,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,"100278 - THE OWNERS, STRATA PLAN EPS517"
100280,NA,O'Malley,Not Started,CEE GEE'S AUTO WRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.20427,-123.087259,NA,1362,Richmond,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100280 - CEE GEE'S AUTO WRECKING LTD.
100281,NA,Devos,Not Started,444978 B.C. LTD. doing business as COMOX VALLEY AUTO RECYCLE,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.630300000000005,-124.97800000000001,NA,1363,Comox,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100281 - 444978 B.C. LTD. doing business as COMOX VALLEY AUTO RECYCLE
100283,-115.7698,T. White,Complete,FARBROOK AUTO WRECKING (1979) LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Cranbrook,1970-01-01,150871,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.52205,-115.7698,Notice,1364,Cranbrook,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100283 - FARBROOK AUTO WRECKING (1979) LTD.
100284,NA,Lasuik,Not Started,INTERIOR AUTO WRECKING (1969) LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Penticton,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.28109,-119.25540000000001,NA,1365,Vernon,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100284 - INTERIOR AUTO WRECKING (1969) LTD.
100285,NA,OK Blitz,Not Started,SIDLEY MOUNTAIN AUTO,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Penticton,NA,NA,Low,Planned,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.0294,-119.1256,NA,1366,Osoyoos,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100285 - SIDLEY MOUNTAIN AUTO
100286,NA,Unassigned,Not Started,PRINCE GEORGE AUTO WRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Victoria,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,53.8398839,-122.7265516,NA,1367,Prince George,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100286 - PRINCE GEORGE AUTO WRECKING LTD.
100287,-117.6034,Story,In Draft,WANETA AUTO RECYCLERS,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nelson,1970-01-01,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,Q2,Yes,49.0433,-117.60340000000001,NA,1368,Trail,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100287 - WANETA AUTO RECYCLERS
100288,NA,Unassigned,Not Started,NORTH CENTRAL TRUCK PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Prince George,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,53.920933,-122.750608,NA,1369,Prince George,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100288 - NORTH CENTRAL TRUCK PARTS LTD.
100289,NA,Beckett,Not Started,A-STAR AUTOMOTIVE RECYCLERS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Prince George,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,53.905300000000004,-122.68230000000001,NA,1370,Prince George,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100289 - A-STAR AUTOMOTIVE RECYCLERS LTD.
100290,NA,Blake,Not Started,BEN'S TOWING & AUTO WRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.6986,-119.3309,NA,1371,Salmon Arm,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100290 - BEN'S TOWING & AUTO WRECKING LTD.
100291,-122.961701,Howett,In Draft,ELCAM AUTO RECYCLERS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,1970-01-01,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.193968,-122.961701,NA,1372,Burnaby,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100291 - ELCAM AUTO RECYCLERS LTD.
100293,NA,Devos,Not Started,SHERWOOD AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.264500000000005,-124.753,NA,1373,Port Alberni,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100293 - SHERWOOD AUTO PARTS LTD.
100296,-117.462895,Story,In Draft,SMOKEY CREEK SALVAGE LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,1970-01-01,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,Q2,Yes,49.762453,-117.462895,NA,1374,Nelson,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100296 - SMOKEY CREEK SALVAGE LTD.
100298,NA,Hunse,Not Started,0778707 B.C. LTD. doing business as BIMMER PARTS,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,48.761900000000004,-123.694,NA,1375,Duncan,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100298 - 0778707 B.C. LTD. doing business as BIMMER PARTS
100299,NA,Fraleigh,Not Started,VIANI HOLDINGS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,2013-03-18,8903,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.199188,-122.892299,Notice,1376,Surrey,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,100299 - VIANI HOLDINGS LTD.
100300,NA,Strauss,Not Started,"KITIMAT AUTOMOTIVE RECYCLING, LTD.",Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,54.058121,-128.6885,NA,1377,Kitimat,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,"100300 - KITIMAT AUTOMOTIVE RECYCLING, LTD."
100301,NA,Devos,Not Started,POWERHOUSE RECYCLED AUTO & TRUCK PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.6302,-125.019,NA,1378,Cumberland,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100301 - POWERHOUSE RECYCLED AUTO & TRUCK PARTS LTD.
100302,NA,Unassigned,Not Started,MALAHAT AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,48.5437,-123.566,NA,1379,Victoria,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100302 - MALAHAT AUTO PARTS LTD.
100303,NA,Unassigned,Not Started,402530 B.C. LTD. doing business as HIGHWAY 4 AUTO SALVAGE,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,2017-03-27,51212,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.301500000000004,-124.43900000000001,Notice,1380,Parksville,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,100303 - 402530 B.C. LTD. doing business as HIGHWAY 4 AUTO SALVAGE
100304,NA,Howett,Not Started,MAPLE RIDGE AUTO AND METAL RECYCLING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,2012-03-30,3956,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.261207,-122.506513,Notice,1381,Maple Ridge,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,100304 - MAPLE RIDGE AUTO AND METAL RECYCLING LTD.
100305,NA,Unassigned,Not Started,ANNEX AUTO PARTS (1997) LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.0994,-123.885,NA,1382,Nanaimo,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100305 - ANNEX AUTO PARTS (1997) LTD.
100306,NA,Unassigned,Not Started,FN 99 NEW AND USED AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.079100000000004,-125.31700000000001,NA,1383,Campbell River,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100306 - FN 99 NEW AND USED AUTO PARTS LTD.
100307,NA,O'Malley,Not Started,0775579 B.C. LTD. doing business as HOPE IMPORT AUTO PARTS & AUTO SALES,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.407371,-121.450987,NA,1384,Hope,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100307 - 0775579 B.C. LTD. doing business as HOPE IMPORT AUTO PARTS & AUTO SALES
100308,NA,O'Malley,Not Started,B. & E. AUTO SUPPLY (1992) LTD. doing business as MITCHELL AUTO SALVAGE,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.20379,-123.08989,NA,1385,Richmond,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100308 - B. & E. AUTO SUPPLY (1992) LTD. doing business as MITCHELL AUTO SALVAGE
100309,NA,Lynch,Not Started,UNIVERSAL AUTO WRECKERS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Williams Lake,2013-02-22,9101,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,53.01678,-122.51308,Notice,1386,Quesnel,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,100309 - UNIVERSAL AUTO WRECKERS LTD.
100310,NA,Unassigned,Not Started,BLACKY'S AUTO RECYCLING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,48.7466,-123.66300000000001,NA,1387,Duncan,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100310 - BLACKY'S AUTO RECYCLING LTD.
100311,NA,O'Malley,Not Started,0912781 B.C. LTD. doing business as ALPI'S EUROPEAN USED AUTO PARTS,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.197286999999996,-122.886952,NA,1388,Surrey,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100311 - 0912781 B.C. LTD. doing business as ALPI'S EUROPEAN USED AUTO PARTS
100312,NA,OK Blitz,Not Started,WILSONS WHEELS & TRUCK PARTS LTD. doing business as WHEELS TRUCK PARTS,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Penticton,NA,NA,Low,Planned,Unique,NA,NA,NA,Priority 4,NA,Yes,49.873000000000005,-119.572,NA,1389,Osoyoos,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100312 - WILSONS WHEELS & TRUCK PARTS LTD. doing business as WHEELS TRUCK PARTS
100313,NA,Paterson,Not Started,GARY'S AUTO WRECKING & SALVAGE LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.189744999999995,-122.57190800000001,NA,1390,Maple Ridge,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100313 - GARY'S AUTO WRECKING & SALVAGE LTD.
100314,NA,Unassigned,Not Started,RIVERSHORE USED AUTO PARTS (1992) LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.685500000000005,-120.3195,NA,1391,Kamloops,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100314 - RIVERSHORE USED AUTO PARTS (1992) LTD.
100315,NA,Unassigned,Not Started,A. KAMLOOPS USED TRUCK & AUTO PARTS (1989) LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.684200000000004,-120.33030000000001,NA,1392,Kamloops,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100315 - A. KAMLOOPS USED TRUCK & AUTO PARTS (1989) LTD.
100317,NA,Unassigned,Not Started,SICAMOUS AUTO RECYCLING (1999) doing business as 4-C SALES,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.861340999999996,-118.932592,NA,1393,Kamloops,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100317 - SICAMOUS AUTO RECYCLING (1999) doing business as 4-C SALES
100318,NA,OK Blitz,Not Started,D & M USED AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Penticton,NA,NA,Low,Planned,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.8613,-119.59710000000001,NA,1394,Kelowna,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100318 - D & M USED AUTO PARTS LTD.
100319,NA,Unassigned,Not Started,D & M USED AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Penticton,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,50.235800000000005,-118.9662,NA,1395,Lumby,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100319 - D & M USED AUTO PARTS LTD.
100325,NA,Unassigned,Not Started,COOPER'S USED AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,54.510574,-128.559158,NA,1396,Terrace,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100325 - COOPER'S USED AUTO PARTS LTD.
100326,NA,Unassigned,Not Started,"SCHNITZER STEEL PACIFIC, INC. doing business as STEEL PACIFIC RECYCLING (A SCHNITZER COMPANY)",Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,2012-08-20,3846,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,48.76777,-123.7044,Advisory,1397,Duncan,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,"100326 - SCHNITZER STEEL PACIFIC, INC. doing business as STEEL PACIFIC RECYCLING (A SCHNITZER COMPANY)"
100327,NA,Unassigned,Not Started,SCHNITZER STEEL CANADA LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Victoria,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,48.437143,-123.376848,NA,1398,Victoria,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100327 - SCHNITZER STEEL CANADA LTD.
100328,NA,Unassigned,Not Started,"SCHNITZER STEEL PACIFIC, INC. doing business as STEEL PACIFIC RECYCLING (A SCHNITZER COMPANY)",Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.09888,-123.8844,NA,1399,Nanaimo,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,"100328 - SCHNITZER STEEL PACIFIC, INC. doing business as STEEL PACIFIC RECYCLING (A SCHNITZER COMPANY)"
100329,NA,Unassigned,Not Started,SCHNITZER STEEL CANADA LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Victoria,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,50.0825,-125.31360000000001,NA,1400,Campbell River,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100329 - SCHNITZER STEEL CANADA LTD.
100336,NA,Paterson,Not Started,PAYLESS REPAIRS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,2015-09-08,26727,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.026426,-122.271176,Notice,1401,Abbotsford,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,100336 - PAYLESS REPAIRS LTD.
100337,NA,Paterson,Not Started,A-COMBINED AUTO WRECKING (1984) LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.026432,-122.27121199999999,NA,1402,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100337 - A-COMBINED AUTO WRECKING (1984) LTD.
100339,NA,Unassigned,Not Started,AFFORDABLE AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.193208999999996,-122.959349,NA,1403,Burnaby,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100339 - AFFORDABLE AUTO PARTS LTD.
100340,NA,Unassigned,Not Started,NORTHWEST USED AUTO PARTS (RICHMOND) LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,2012-04-05,3934,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.05287,-122.372332,0,1404,Abbotsford,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,100340 - NORTHWEST USED AUTO PARTS (RICHMOND) LTD.
100342,NA,Unassigned,Not Started,A LINE AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,2013-03-18,8971,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.193943,-122.95955000000001,Notice,1405,Burnaby,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,100342 - A LINE AUTO PARTS LTD.
100343,NA,Unassigned,Not Started,BELSUM ENTERPRISES LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,0,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,55.7518,-120.19930000000001,NA,1406,Dawson Creek,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100343 - BELSUM ENTERPRISES LTD.
100345,NA,Unassigned,Not Started,624734 B.C. LTD. doing business as K & G AUTO RECYCLING,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.108306999999996,-122.665105,NA,1407,Langley,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100345 - 624734 B.C. LTD. doing business as K & G AUTO RECYCLING
100346,NA,Unassigned,Not Started,J.K JAPANESE USED & NEW AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.206224,-123.073072,NA,1408,Richmond,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100346 - J.K JAPANESE USED & NEW AUTO PARTS LTD.
100348,NA,Unassigned,Not Started,A.A. ATLAS AUTO WRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.205213,-123.081025,NA,1409,Richmond,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100348 - A.A. ATLAS AUTO WRECKING LTD.
100354,NA,Unassigned,Not Started,CANADIAN NATURAL RESOURCES LIMITED,Municipal Wastewater Regulation,Municipal Sewage Management,Prince George,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,54.667,-120.3447,NA,1410,Tumbler Ridge,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,100354 - CANADIAN NATURAL RESOURCES LIMITED
100361,NA,Hunse,Not Started,WADE'S AUTO WRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nanaimo,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,48.4774,-123.506,NA,1411,Highlands,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,100361 - WADE'S AUTO WRECKING LTD.
100363,NA,Unassigned,Not Started,CAPT'N CRUNCH AUTO WRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,2018-05-03,89364,Low,NA,Vehicle Dismantling Audit,Warning Follow-Up,Yes,NA,Priority 4,NA,NA,49.016299,-122.274356,Warning Unauthorized 6(2),1412,Abbotsford,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100363 - CAPT'N CRUNCH AUTO WRECKING LTD.
